Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
black-rivet-casual-sports-shoes,,,,,,,,Black,,5.5,,,984369-Black-5.5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/4252006b39a5428b9619aba800b11d56.jpg?v=1605066144,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/721883ef0d774570a3b6aba800b11d56.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Black,,6,,,984369-Black-6,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/e1104d8507a54f8f815faba800b11d55.jpg?v=1605066144,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/721883ef0d774570a3b6aba800b11d56.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Black,,7,,,984369-Black-7,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/16b4b69de41a48518a22abd001371357.jpg?v=1605066144,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/721883ef0d774570a3b6aba800b11d56.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Black,,7.5,,,984369-Black-7.5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/b8eb37f441c245308b54abd001371357.jpg?v=1605066144,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/721883ef0d774570a3b6aba800b11d56.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Black,,8,,,984369-Black-8,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/821a850b70084853950aabd001371358.jpg?v=1605066144,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/721883ef0d774570a3b6aba800b11d56.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Black,,8.5,,,984369-Black-8.5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/721883ef0d774570a3b6aba800b11d56.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Black,,9,,,984369-Black-9,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/721883ef0d774570a3b6aba800b11d56.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Black,,10,,,984369-Black-10,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/721883ef0d774570a3b6aba800b11d56.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Black,,10.5,,,984369-Black-10.5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/721883ef0d774570a3b6aba800b11d56.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Black,,11,,,984369-Black-11,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/721883ef0d774570a3b6aba800b11d56.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Red,,5,,,984369-Red-5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/16b4b69de41a48518a22abd001371357.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Red,,5.5,,,984369-Red-5.5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/16b4b69de41a48518a22abd001371357.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Red,,6,,,984369-Red-6,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/16b4b69de41a48518a22abd001371357.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Red,,7,,,984369-Red-7,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/16b4b69de41a48518a22abd001371357.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Red,,7.5,,,984369-Red-7.5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/16b4b69de41a48518a22abd001371357.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Red,,8,,,984369-Red-8,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/16b4b69de41a48518a22abd001371357.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Red,,8.5,,,984369-Red-8.5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/16b4b69de41a48518a22abd001371357.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Red,,9,,,984369-Red-9,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/16b4b69de41a48518a22abd001371357.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Red,,10,,,984369-Red-10,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/16b4b69de41a48518a22abd001371357.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Red,,10.5,,,984369-Red-10.5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/16b4b69de41a48518a22abd001371357.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,Red,,11,,,984369-Red-11,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/16b4b69de41a48518a22abd001371357.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,White,,5,,,984369-White-5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/821a850b70084853950aabd001371358.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,White,,5.5,,,984369-White-5.5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/821a850b70084853950aabd001371358.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,White,,6,,,984369-White-6,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/821a850b70084853950aabd001371358.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,White,,7,,,984369-White-7,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/821a850b70084853950aabd001371358.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,White,,7.5,,,984369-White-7.5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/821a850b70084853950aabd001371358.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,White,,8,,,984369-White-8,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/821a850b70084853950aabd001371358.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,White,,8.5,,,984369-White-8.5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/821a850b70084853950aabd001371358.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,White,,9,,,984369-White-9,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/821a850b70084853950aabd001371358.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,White,,10,,,984369-White-10,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/821a850b70084853950aabd001371358.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,White,,10.5,,,984369-White-10.5,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/821a850b70084853950aabd001371358.jpg?v=1605066144,kg,,,
black-rivet-casual-sports-shoes,,,,,,,,White,,11,,,984369-White-11,0.0,shopify,1000,deny,manual,49.99,60.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/821a850b70084853950aabd001371358.jpg?v=1605066144,kg,,,
993280,Grey lace-up socks sneaker,"<ul class=""clearfix list-paddingleft-2"" style=""list-style-type: none;"">
<li><p>Material<span class=""IsManufacture"" style=""margin: 0px; padding: 1px; border: 0px; outline: 0px; display: inline-block; font-size: 10px; background-color: rgb(7, 143, 1); width: 14px; height: 14px; overflow: hidden; vertical-align: middle; text-align: center; line-height: 13px; border-radius: 2px;""></span>: Cloth</p></li>
<li><p>Toe : Round Toe</p></li>
<li><p>Upper Height : Low-Cut Upper</p></li>
<li><p>Heel Height<span class=""IsManufacture"" style=""margin: 0px; padding: 1px; border: 0px; outline: 0px; display: inline-block; font-size: 10px; background-color: rgb(7, 143, 1); width: 14px; height: 14px; overflow: hidden; vertical-align: middle; text-align: center; line-height: 13px; border-radius: 2px;""></span>: Low Heel</p></li>
<li><p>Platform Height<span class=""IsManufacture"" style=""margin: 0px; padding: 1px; border: 0px; outline: 0px; display: inline-block; font-size: 10px; background-color: rgb(7, 143, 1); width: 14px; height: 14px; overflow: hidden; vertical-align: middle; text-align: center; line-height: 13px; border-radius: 2px;""></span>: 1.5cm</p></li>
<li><p>Heel Type : Platform</p></li>
<li><p>Closure Type : Lace-Up</p></li>
<li><p>Pattern : Plain</p></li>
<li><p>Season : Four Seasons</p></li>
</ul><p><img src=""https://storage.banmaerp.com/s/0/a3f8e286144f4b4b874caba70129affa.png"" title=""image.png"" alt=""image.png"" style=""white-space: normal;""></p><p><br></p><p><img src=""https://storage.banmaerp.com/s/0/e0e1da832840456c8bdcaba800e15ed3.jpg"" style="""" title=""1.jpg""></p><p><img src=""https://storage.banmaerp.com/s/0/8cd5334e013c46359e56aba800e15f0a.jpg"" style="""" title=""2.jpg""></p><p><br></p>",kocoshoes.com/sneakers,"","",true,Color,Grey,Size,5,,,993280-Grey-5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2a44cec3f983492ba234aba800dfca7c.jpg?v=1605066154,1,,false,,Grey lace-up socks sneaker,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a0b7f41d43e846d89011aba800dfca7e.jpg?v=1605066154,kg,,,active
993280,,,,,,,,Grey,,5.5,,,993280-Grey-5.5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a0b7f41d43e846d89011aba800dfca7e.jpg?v=1605066154,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a0b7f41d43e846d89011aba800dfca7e.jpg?v=1605066154,kg,,,
993280,,,,,,,,Grey,,6,,,993280-Grey-6,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/293f53155c784e31adf2abce0147d17c.jpg?v=1605066154,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a0b7f41d43e846d89011aba800dfca7e.jpg?v=1605066154,kg,,,
993280,,,,,,,,Grey,,7,,,993280-Grey-7,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5c8d8f03f21b4e89938babce0147d200.jpg?v=1605066154,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a0b7f41d43e846d89011aba800dfca7e.jpg?v=1605066154,kg,,,
993280,,,,,,,,Grey,,7.5,,,993280-Grey-7.5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/89420b1c64134c3189caabce0147d21b.jpg?v=1605066154,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a0b7f41d43e846d89011aba800dfca7e.jpg?v=1605066154,kg,,,
993280,,,,,,,,Grey,,8,,,993280-Grey-8,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a0b7f41d43e846d89011aba800dfca7e.jpg?v=1605066154,kg,,,
993280,,,,,,,,Grey,,8.5,,,993280-Grey-8.5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a0b7f41d43e846d89011aba800dfca7e.jpg?v=1605066154,kg,,,
993280,,,,,,,,Grey,,9,,,993280-Grey-9,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a0b7f41d43e846d89011aba800dfca7e.jpg?v=1605066154,kg,,,
993280,,,,,,,,Grey,,10,,,993280-Grey-10,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a0b7f41d43e846d89011aba800dfca7e.jpg?v=1605066154,kg,,,
993280,,,,,,,,Grey,,10.5,,,993280-Grey-10.5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a0b7f41d43e846d89011aba800dfca7e.jpg?v=1605066154,kg,,,
993280,,,,,,,,Grey,,11,,,993280-Grey-11,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/a0b7f41d43e846d89011aba800dfca7e.jpg?v=1605066154,kg,,,
993280,,,,,,,,Pink,,5,,,993280-Pink-5,0.0,shopify,1000,deny,manual,31.99,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2a44cec3f983492ba234aba800dfca7c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Pink,,5.5,,,993280-Pink-5.5,0.0,shopify,1000,deny,manual,31.99,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2a44cec3f983492ba234aba800dfca7c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Pink,,6,,,993280-Pink-6,0.0,shopify,1000,deny,manual,31.99,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2a44cec3f983492ba234aba800dfca7c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Pink,,7,,,993280-Pink-7,0.0,shopify,1000,deny,manual,31.99,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2a44cec3f983492ba234aba800dfca7c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Pink,,7.5,,,993280-Pink-7.5,0.0,shopify,1000,deny,manual,31.99,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2a44cec3f983492ba234aba800dfca7c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Pink,,8,,,993280-Pink-8,0.0,shopify,1000,deny,manual,31.99,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2a44cec3f983492ba234aba800dfca7c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Pink,,8.5,,,993280-Pink-8.5,0.0,shopify,1000,deny,manual,31.99,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2a44cec3f983492ba234aba800dfca7c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Pink,,9,,,993280-Pink-9,0.0,shopify,1000,deny,manual,31.99,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2a44cec3f983492ba234aba800dfca7c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Pink,,10,,,993280-Pink-10,0.0,shopify,1000,deny,manual,31.99,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2a44cec3f983492ba234aba800dfca7c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Pink,,10.5,,,993280-Pink-10.5,0.0,shopify,1000,deny,manual,31.99,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2a44cec3f983492ba234aba800dfca7c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Pink,,11,,,993280-Pink-11,0.0,shopify,1000,deny,manual,31.99,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/2a44cec3f983492ba234aba800dfca7c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Black,,5,,,993280-Black-5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/293f53155c784e31adf2abce0147d17c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Black,,5.5,,,993280-Black-5.5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/293f53155c784e31adf2abce0147d17c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Black,,6,,,993280-Black-6,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/293f53155c784e31adf2abce0147d17c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Black,,7,,,993280-Black-7,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/293f53155c784e31adf2abce0147d17c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Black,,7.5,,,993280-Black-7.5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/293f53155c784e31adf2abce0147d17c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Black,,8,,,993280-Black-8,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/293f53155c784e31adf2abce0147d17c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Black,,8.5,,,993280-Black-8.5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/293f53155c784e31adf2abce0147d17c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Black,,9,,,993280-Black-9,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/293f53155c784e31adf2abce0147d17c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Black,,10,,,993280-Black-10,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/293f53155c784e31adf2abce0147d17c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Black,,10.5,,,993280-Black-10.5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/293f53155c784e31adf2abce0147d17c.jpg?v=1605066154,kg,,,
993280,,,,,,,,Black,,11,,,993280-Black-11,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/293f53155c784e31adf2abce0147d17c.jpg?v=1605066154,kg,,,
993280,,,,,,,,White,,5,,,993280-White-5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5c8d8f03f21b4e89938babce0147d200.jpg?v=1605066154,kg,,,
993280,,,,,,,,White,,5.5,,,993280-White-5.5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5c8d8f03f21b4e89938babce0147d200.jpg?v=1605066154,kg,,,
993280,,,,,,,,White,,6,,,993280-White-6,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5c8d8f03f21b4e89938babce0147d200.jpg?v=1605066154,kg,,,
993280,,,,,,,,White,,7,,,993280-White-7,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5c8d8f03f21b4e89938babce0147d200.jpg?v=1605066154,kg,,,
993280,,,,,,,,White,,7.5,,,993280-White-7.5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5c8d8f03f21b4e89938babce0147d200.jpg?v=1605066154,kg,,,
993280,,,,,,,,White,,8,,,993280-White-8,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5c8d8f03f21b4e89938babce0147d200.jpg?v=1605066154,kg,,,
993280,,,,,,,,White,,8.5,,,993280-White-8.5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5c8d8f03f21b4e89938babce0147d200.jpg?v=1605066154,kg,,,
993280,,,,,,,,White,,9,,,993280-White-9,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5c8d8f03f21b4e89938babce0147d200.jpg?v=1605066154,kg,,,
993280,,,,,,,,White,,10,,,993280-White-10,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5c8d8f03f21b4e89938babce0147d200.jpg?v=1605066154,kg,,,
993280,,,,,,,,White,,10.5,,,993280-White-10.5,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5c8d8f03f21b4e89938babce0147d200.jpg?v=1605066154,kg,,,
993280,,,,,,,,White,,11,,,993280-White-11,0.0,shopify,1000,deny,manual,32.50,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/5c8d8f03f21b4e89938babce0147d200.jpg?v=1605066154,kg,,,
lace-up-low-heel-women-sneakers,Lace-Up Low Heel Women Sneakers,"<p>Toe:Pointed Toe</p><p>Heel Height:Low Heel</p><p>Platform Height:2cm</p><p>Closure Type:Lace-Up</p><p>Season:Four Seasons</p><p><br></p><p><br></p><p><br></p><p><img src=""https://storage.banmaerp.com/s/0/493328e9388a4b7c8e98abab0131f9c3.png"" title=""Ô˶¯Ь³ߴç±í.png"" alt=""Ô˶¯Ь³ߴç±í.png""></p>",kocoshoes.com/sneakers,"","",true,Color,Multicolor,Size,5,,,12396-Multicolor-5,0.0,shopify,999,deny,manual,1.00,59.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/0c97930653cd4a7f932aabac00aaa1c0.jpg?v=1605066162,1,,false,,Lace-Up Low Heel Women Sneakers,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/0c97930653cd4a7f932aabac00aaa1c0.jpg?v=1605066162,kg,,,active
lace-up-low-heel-women-sneakers,,,,,,,,Multicolor,,5.5,,,12396-Multicolor-5.5,0.0,shopify,1000,deny,manual,1.00,59.00,true,true,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/4864c62aa0df49b59398abac00ab120f.jpg?v=1605066162,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/0c97930653cd4a7f932aabac00aaa1c0.jpg?v=1605066162,kg,,,
lace-up-low-heel-women-sneakers,,,,,,,,Multicolor,,6,,,12396-Multicolor-6,0.0,shopify,1000,deny,manual,1.00,59.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0462/3273/1803/products/0c97930653cd4a7f932aabac00aaa1c0.jpg?v=1605066162,kg,,,
